,Scenario,Assumption,Climate,CVPTOTALDEL,C_CAA003,C_CAA003_CVC,C_CAA003_CVP,C_CAA003_IF,C_CAA003_SWP,C_CAA003_SWP_TD,C_CAA003_TD,C_CAA003_WTS,C_DMC000,C_DMC000_CVP,C_DMC000_IF,C_DMC000_TD,C_OMR014,C_SAC000,C_SAC017,C_SAC029B,C_SAC030,C_SAC041,C_SAC048,C_SAC083,C_SAC085,C_SAC097,C_SAC240,D408,DELTAINFLOWFORNDOI,DELTARDV_TOTAL,DELTAR_A_DV,DEL_CVP_PAG_N,DEL_CVP_PAG_S,DEL_CVP_PEX_S,DEL_CVP_PMI_S,DEL_CVP_PRF_N,DEL_CVP_PRF_S,DEL_CVP_PSC_N,DEL_CVP_TOTAL_N,DEL_CVP_TOTAL_S,DEL_SWP_PIN,D_OMR027_CAA000,D_OMR028_DMC000,D_SAC030_MOK014,EM_EC_MONTH,EXPORTACTUALIF,EXPORTACTUALTD,JP_EC_MONTH,MRDO_FINALDV,NDOI,NDOI_ADD,NDOI_ADD_ANN,NDOI_ADD_CVP,NDOI_ADD_SWP,NDOI_MIN,PERDV_CVPAG_S,PERDV_CVPAG_SYS,PERDV_CVPEX_S,PERDV_CVPMI_S,PERDV_CVPMI_SYS,PERDV_CVPRF_S,PERDV_CVPRF_SYS,PERDV_CVPSC_SYS,PERDV_SWP_FSC,PERDV_SWP_MWD1,RS_EC_MONTH,SHORT_CVP_TOT_N,SHORT_CVP_TOT_S,SHORT_SWP_TOTA,SHORT_SWP_TOT_S,SHORT_SWP_TOT_N,SP_SAC066_YBP020,SP_SAC083_YBP037,SWP_CO_FEATH,SWP_CO_NBAY,SWP_CO_TOTAL,SWP_IN_FEATH,SWP_IN_NBAY,SWP_IN_TOTAL,SWP_LOSS,SWP_PERDELDV,SWP_TA_FEATH,SWP_TA_NBAY,SWP_TA_TOTAL,S_FOLSM,S_MCLRE,S_MELON,S_MLRTN,S_OROVL,S_PEDRO,S_SHSTA,S_SLUIS_CVP,S_SLUIS_SWP,S_TRNTY,S_WKYTN,S_LOSVQ,WYT_SAC_,X2_PRV,SWP_CO_ACFC,SWP_CO_ACWD,SWP_CO_AVEK,SWP_CO_CLA,SWP_CO_CLWA1,SWP_CO_CLWA2,SWP_CO_CVWD,SWP_CO_DESERT,SWP_CO_DUDLEY,SWP_CO_EMPIRE,SWP_CO_KERN,SWP_CO_KINGS,SWP_CO_LCID,SWP_CO_MWA,SWP_CO_MWD,SWP_CO_NAPA,SWP_CO_OAK,SWP_CO_PWD,SWP_CO_SB,SWP_CO_SBV,SWP_CO_SCV,SWP_CO_SGP,SWP_CO_SGV,SWP_CO_SLO,SWP_CO_SOLANO,SWP_CO_TULARE,SWP_CO_VC,SWP_IN_ACFC,SWP_IN_ACWD,SWP_IN_AVEK,SWP_IN_CLA,SWP_IN_CLWA1,SWP_IN_CLWA2,SWP_IN_CVWD,SWP_IN_DESERT,SWP_IN_DUDLEY,SWP_IN_EMPIRE,SWP_IN_KERN,SWP_IN_KINGS,SWP_IN_LCID,SWP_IN_MWA,SWP_IN_MWD,SWP_IN_NAPA,SWP_IN_OAK,SWP_IN_PWD,SWP_IN_SB,SWP_IN_SBV,SWP_IN_SCV,SWP_IN_SGP,SWP_IN_SGV,SWP_IN_SLO,SWP_IN_SOLANO,SWP_IN_TULARE,SWP_IN_VC,SWP_TA_ACFC,SWP_TA_ACWD,SWP_TA_AVEK,SWP_TA_CLA,SWP_TA_CLWA1,SWP_TA_CLWA2,SWP_TA_CVWD,SWP_TA_DESERT,SWP_TA_DUDLEY,SWP_TA_EMPIRE,SWP_TA_KERNAG,SWP_TA_KERNMI,SWP_TA_KINGS,SWP_TA_LCID,SWP_TA_MWA,SWP_TA_MWD,SWP_TA_NAPA,SWP_TA_OAK,SWP_TA_PWD,SWP_TA_SB,SWP_TA_SBV,SWP_TA_SCV,SWP_TA_SGP,SWP_TA_SGV,SWP_TA_SLO,SWP_TA_SOLANO,SWP_TA_TULARE,SWP_TA_VC,C_CAA087,C_CAA087_CVP,C_CAA087_SWP,C_CAA095,C_CAA109,C_CAA143,C_CAA155,C_CAA156,C_CAA165,C_CAA172,C_CAA173,C_CAA181,C_CAA183,C_CAA184,C_CAA185,C_CAA194,C_CAA207,C_CAA210,C_CAA220,C_CAA238,C_CAA239,C_CAA240,C_CAA241,C_CAA242,C_CAA245,C_CAA262,C_CAA278,C_CAA279,C_CAA280,C_CAA293,icy,icm,iwy,iwm,cfs_taf
2009-08-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,3036.23,300.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,2222.37,2222.37,0.0,2222.37,-3368.86,4375.37,4100.06,2274.29,7100.43,9061.88,9138.61,6101.96,3635.36,2879.78,8027.79,479.0,9837.19,1003.41,1003.41,332.59,220.96,1892.3,135.78,183.4,322.52,4510.61,5061.29,3036.23,4.52,332.73,2222.37,1961.45,1241.35,0.0,2522.37,566.4,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.04,0.13,1.0,0.54,0.63,1.0,1.0,1.0,1.0,0.26,287.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,4.5,33.08,4.52,0.0,4.52,124.98,0.26,54.7,23.92,2172.31,362.74,363.3,1351.86,174.28,1089.18,1173.91,2218.97,90.47,330.44,915.73,240.0,129.21,5.0,86.64,1.15,1.36,2.62,0.0,1.25,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,1.84,15.91,-0.0,0.11,0.31,0.24,1.21,1.06,0.11,0.0,0.6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.41,16.56,83.35,4.63,0.0,55.0,22.94,10.07,36.14,1.0,691.82,87.98,12.3,1.03,34.94,700.46,16.39,4.04,12.49,23.01,43.57,45.71,7.1,40.35,9.7,7.53,106.76,0.34,2487.62,330.1,2157.52,2487.62,2427.15,2292.77,2240.26,2237.19,2233.61,2190.61,2189.61,2177.31,2070.55,2033.75,1915.71,1332.43,1332.43,1332.43,1309.36,1309.36,1258.25,1258.25,1258.25,1211.47,1211.47,1211.47,1204.49,1137.98,1134.49,1134.49,2009,8,2009,11,0.061487603
2009-09-30 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,2313.47,1102.47,0.0,0.0,0.0,1102.47,1102.47,1102.47,0.0,3515.24,3515.24,0.0,3515.24,-4630.48,3941.39,4459.26,2278.77,7126.09,9093.66,9150.88,7461.54,5612.77,3368.69,5692.84,149.5,10152.03,1003.41,1003.41,211.98,115.61,908.37,148.55,356.06,958.71,2090.36,2687.88,2313.47,0.0,1115.48,3515.24,1967.56,2541.91,0.0,4617.71,1125.26,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.04,0.13,1.0,0.54,0.63,1.0,1.0,1.0,1.0,0.26,410.77,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.16,14.45,43.98,0.0,0.0,0.0,124.46,0.26,38.91,17.63,1958.42,348.92,306.99,1329.62,180.83,1078.81,1100.06,2087.3,153.87,266.67,863.31,229.11,121.97,5.0,91.31,1.19,1.4,2.71,0.0,1.29,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,1.9,16.44,9.8,0.11,0.32,0.25,1.25,1.09,0.11,0.0,0.62,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.97,12.87,80.27,2.26,0.0,43.92,55.74,23.41,18.38,0.0,296.49,11.87,6.15,1.06,36.11,1014.02,13.76,1.04,10.64,21.61,69.68,79.8,5.31,6.93,9.56,3.87,53.45,0.35,2105.09,175.06,1930.03,2105.09,2077.59,2010.99,1989.2,1986.54,1983.44,1964.92,1964.92,1958.76,1905.31,1886.26,1821.77,1615.78,1615.78,1615.78,1592.82,1592.82,1539.99,1539.99,1539.99,1513.69,1513.69,1513.69,1506.75,1461.85,1458.38,1458.38,2009,9,2009,12,0.059504132
2009-10-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,1745.27,2269.93,0.0,0.0,0.0,2269.93,2269.93,2269.93,0.0,4215.59,4215.59,0.0,4215.59,-5152.94,5098.29,5149.94,2097.73,6089.6,7810.54,7797.91,6437.51,4907.17,3254.97,4732.71,0.0,9977.72,1003.41,1003.41,86.23,35.89,365.23,100.33,353.55,1130.28,1141.4,1599.84,1745.27,21.04,2271.03,4215.59,1720.95,3334.31,0.0,6485.52,1788.95,3000.0,3634.87,634.87,395.75,0.0,239.11,3000.0,0.04,0.13,1.0,0.54,0.63,1.0,1.0,1.0,1.0,0.26,670.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,21.04,82.2,0.26,22.12,15.61,2038.49,376.86,305.11,1358.67,230.03,1040.75,1128.87,2211.83,300.59,292.74,850.22,217.0,108.14,5.0,93.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.74,11.13,65.0,0.0,0.0,29.6,88.43,36.12,14.67,0.0,170.14,6.79,5.89,1.18,34.87,1250.51,11.87,2.49,8.25,20.0,71.95,84.14,2.09,0.0,9.05,3.74,51.73,1.01,1894.72,119.47,1775.25,1894.72,1879.64,1836.5,1824.57,1822.23,1819.51,1809.54,1809.54,1803.66,1751.93,1737.26,1695.99,1564.95,1564.95,1564.95,1549.76,1549.76,1503.6,1503.6,1503.6,1489.09,1489.09,1489.09,1484.49,1465.34,1463.04,1463.04,2009,10,2010,1,0.061487603
2009-11-30 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,1408.57,922.42,0.0,0.0,0.0,922.42,922.42,922.42,0.0,1504.25,1504.25,0.0,1504.25,-1895.53,3271.74,3588.61,1833.19,5935.73,5935.73,6061.71,6183.3,4597.96,2964.65,5566.23,0.0,7567.37,1003.41,1003.41,11.36,25.3,593.74,134.39,287.21,571.78,0.0,309.98,1408.57,0.0,923.55,1504.25,0.0,3316.63,0.0,2426.67,2132.45,3500.0,3500.0,0.0,0.0,0.0,0.0,3500.0,0.04,0.13,1.0,0.54,0.63,1.0,1.0,1.0,1.0,0.26,899.77,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.49,0.26,14.52,13.44,1848.31,390.35,295.36,1365.55,198.63,1008.46,1124.76,2146.2,313.78,249.07,849.03,206.0,97.37,5.0,93.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,15.55,50.02,0.0,0.0,23.32,128.3,59.88,8.65,0.0,72.01,2.8,6.1,1.04,28.82,1164.37,13.44,0.0,7.45,11.13,60.09,55.28,1.94,0.0,7.58,0.0,53.45,33.2,1694.77,82.18,1612.59,1694.77,1683.95,1656.98,1647.8,1645.9,1643.68,1635.9,1635.9,1629.8,1576.35,1567.7,1547.51,1499.24,1499.24,1499.24,1487.14,1487.14,1454.38,1454.38,1454.38,1440.99,1440.99,1440.99,1437.33,1425.66,1423.84,1423.84,2009,11,2010,2,0.059504132
2009-12-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,717.52,1329.79,0.0,0.0,0.0,1329.79,1329.79,1329.79,0.0,800.0,800.0,0.0,800.0,-1421.1,7184.93,5500.93,2186.3,7844.19,8438.25,8495.25,8575.88,6389.69,3966.87,4641.13,0.0,9945.91,1003.41,1003.41,8.01,56.1,98.12,128.27,116.13,349.77,0.0,133.45,717.52,21.04,1330.24,800.0,594.06,3656.71,0.0,2129.79,2147.16,3500.0,7333.01,3833.01,3811.96,0.0,21.04,3500.0,0.04,0.13,1.0,0.54,0.63,1.0,1.0,1.0,1.0,0.26,933.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,21.04,46.67,0.26,11.56,12.23,1673.25,472.05,311.42,1392.3,216.54,1017.09,1135.45,2241.22,321.5,241.78,874.44,206.0,87.38,5.0,95.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.41,19.38,36.97,0.0,0.0,13.45,120.97,41.13,5.42,0.0,33.85,10.38,5.95,1.0,25.08,1080.09,12.23,0.0,6.65,14.83,54.72,42.61,1.84,0.0,7.69,0.0,51.73,47.33,1473.23,90.56,1382.67,1473.23,1459.21,1427.47,1414.8,1413.24,1411.42,1400.32,1400.32,1394.37,1342.64,1337.22,1313.32,1277.48,1277.48,1277.48,1268.87,1268.87,1244.5,1244.5,1244.5,1241.47,1241.47,1241.47,1238.86,1234.9,1233.59,1233.59,2009,12,2010,3,0.061487603
2010-01-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,997.86,2166.62,0.0,0.0,0.0,2166.62,2166.62,2166.62,0.0,3249.93,3249.93,0.0,3249.93,-3645.16,31251.01,28547.62,4482.06,24708.71,24708.71,24670.26,23971.22,22814.89,17442.14,11945.32,30.36,30270.13,23.67,23.67,4.53,33.7,529.04,88.55,25.41,236.42,0.0,38.57,997.86,21.04,2167.04,3249.93,0.0,2927.61,0.0,5416.54,2050.28,6000.0,25814.18,19814.18,0.0,4656.53,15157.64,6000.0,0.04,0.13,1.0,0.54,0.63,1.0,1.0,1.0,1.0,0.0,1122.25,0.0,0.0,0.0,0.0,0.0,0.0,2044.49,0.16,7.66,242.14,0.0,21.04,21.04,43.98,0.0,2.17,34.52,36.69,567.0,377.08,1444.46,274.45,1236.14,1181.3,3228.11,459.24,358.5,1112.41,206.0,79.4,5.0,92.14,3.18,3.74,7.21,0.0,3.43,0.0,64.41,20.76,1.81,0.37,70.57,0.0,0.0,5.07,43.78,3.16,0.29,0.86,0.66,3.33,2.91,0.29,0.0,1.65,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,0.0,0.0,345.78,63.88,281.9,345.78,335.29,306.98,296.68,295.19,293.44,285.27,284.9,284.9,284.9,283.09,268.06,226.97,226.97,226.97,218.87,218.87,209.16,209.16,209.16,198.91,198.91,198.91,196.46,186.52,185.3,185.3,2010,1,2010,4,0.061487603
2010-02-28 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,740.54,2473.84,0.0,0.0,0.0,2473.84,2473.84,2473.84,0.0,3710.76,3710.76,0.0,3710.76,-4316.43,28734.89,26562.77,5011.69,28462.29,28462.29,28405.79,24864.5,20965.87,17890.17,12585.22,238.03,32621.64,40.16,40.16,1.18,35.48,180.65,48.07,53.92,295.65,0.0,63.73,740.54,23.3,2474.63,3710.76,0.0,345.02,0.0,6184.6,605.51,8437.5,27818.38,19380.88,0.0,7390.19,11990.69,8437.5,0.04,0.13,1.0,0.54,0.63,1.0,1.0,1.0,1.0,0.0,574.9,0.0,0.0,-0.0,0.0,0.0,0.0,1154.18,0.17,8.49,249.46,0.0,23.3,23.3,53.08,0.0,3.3,8.04,11.34,567.0,445.71,1507.02,384.5,1428.3,1292.19,3814.1,622.43,474.26,1315.44,206.0,82.84,4.0,71.24,3.52,4.14,7.98,0.0,3.8,0.0,63.63,20.51,2.0,0.37,69.71,0.0,0.0,5.61,48.48,3.5,0.33,0.95,0.73,3.69,3.22,0.32,0.0,1.82,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,455.74,97.97,357.77,455.74,436.02,387.3,368.58,367.04,365.23,350.12,349.75,349.75,349.75,347.75,332.22,291.62,291.62,291.62,281.83,281.83,281.83,281.83,281.83,271.71,271.71,271.71,268.75,258.93,257.45,257.45,2010,2,2010,5,0.05553719
2010-03-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,2564.23,2187.09,0.0,0.0,0.0,2187.09,2187.09,2187.09,0.0,3280.64,3280.64,0.0,3280.64,-4070.0,18518.08,17153.71,3833.75,20114.05,20114.05,20106.19,17665.29,12611.35,11530.68,7167.7,0.0,23566.69,567.99,567.99,6.85,946.54,1107.91,196.94,30.41,145.92,0.0,47.11,2564.23,21.04,2196.0,3280.64,0.0,201.0,0.0,5558.16,234.98,14798.39,18032.64,3234.25,0.0,173.66,2976.11,14798.39,0.37,0.41,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.15,298.34,0.0,0.0,0.0,0.0,0.0,0.0,334.74,0.16,7.66,137.54,0.0,21.04,21.04,54.84,0.15,4.86,3.93,279.86,648.83,530.74,1564.8,462.53,1664.73,1434.78,4249.13,656.57,557.59,1479.71,217.0,74.94,4.0,63.17,3.18,3.74,7.21,0.0,3.43,0.0,21.26,6.85,1.81,0.12,23.29,0.0,0.0,5.07,43.78,3.16,0.29,0.86,0.66,3.33,2.91,0.29,0.0,1.65,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,3.57,13.38,0.94,0.0,5.6,0.0,0.0,2.79,0.0,25.21,40.19,0.0,0.37,18.62,134.0,2.05,0.47,2.88,7.57,0.9,0.0,0.99,0.0,4.83,1.88,0.0,0.18,1417.21,812.36,604.85,1417.21,1196.53,910.99,757.4,755.0,752.21,601.91,601.79,601.79,601.79,597.19,571.43,509.07,509.07,509.07,498.97,498.97,494.01,494.01,494.01,485.3,485.3,485.3,482.25,472.24,470.71,470.71,2010,3,2010,6,0.061487603
2010-04-30 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,2382.91,600.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,2799.7,2799.7,0.0,2799.7,-2191.6,24527.07,19381.55,4227.48,22904.46,22904.46,22915.06,21838.02,17028.44,14254.82,11652.9,327.46,31230.48,686.92,686.92,303.73,973.71,877.74,169.33,45.02,130.51,1002.82,1365.43,2382.91,21.75,609.32,2799.7,0.0,202.36,0.0,5200.0,236.42,10906.67,26372.33,15465.66,0.0,7035.37,7892.54,10906.67,0.37,0.55,1.0,0.75,0.8,1.0,1.0,1.0,1.0,0.18,268.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,7.92,88.89,0.0,21.75,21.75,75.47,0.18,6.39,37.46,677.36,838.62,667.04,1567.51,399.81,2064.16,1554.74,4552.1,680.85,525.46,1735.69,241.1,86.34,4.0,66.76,3.28,3.86,7.45,0.0,3.55,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,5.24,45.24,3.27,0.3,0.89,0.68,3.44,3.0,0.3,0.0,1.7,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,7.41,19.55,1.24,0.0,17.1,5.78,5.07,3.98,0.14,85.85,64.71,0.0,0.47,24.03,342.06,11.03,1.2,4.88,11.06,5.67,7.06,2.19,0.0,6.34,26.44,0.0,0.23,1639.59,692.63,946.96,1639.59,1452.37,1180.63,1063.04,1060.1,1056.67,943.66,943.51,943.51,943.51,937.67,899.92,823.1,823.1,823.1,809.17,809.17,801.6,801.6,801.6,772.8,772.8,772.8,768.59,738.06,735.95,735.95,2010,4,2010,7,0.059504132
2010-05-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,4509.62,600.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,3750.43,3750.43,0.0,3750.43,-2389.55,15684.86,12165.52,3202.47,15640.02,15640.02,15700.55,12936.98,9457.78,6634.92,10004.95,420.07,22402.1,761.65,761.65,1005.21,2141.24,1725.28,157.01,52.39,162.79,5130.61,6213.09,4509.62,30.41,619.01,3750.43,0.0,200.49,0.0,4350.43,230.23,12353.23,15664.53,3311.3,0.0,1033.89,2277.42,12353.23,0.47,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.2,293.87,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.16,7.66,86.02,9.37,21.04,30.41,108.56,0.2,9.2,61.14,960.59,967.0,831.58,1579.39,524.0,2259.28,1707.08,4552.1,657.7,483.47,1735.42,241.1,97.8,4.0,64.6,3.18,3.74,7.21,0.0,3.43,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,5.07,43.78,3.16,0.29,0.86,0.66,3.33,2.91,0.29,0.0,1.65,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59,11.89,27.23,2.45,16.07,27.78,7.98,7.04,5.81,0.22,248.78,50.07,0.0,0.51,26.62,371.06,13.73,1.97,5.36,14.94,13.47,22.01,4.88,0.0,7.28,47.4,0.0,0.25,2765.39,1650.93,1114.46,2765.39,2313.47,1690.11,1394.94,1391.5,1387.5,1098.81,1098.6,1098.6,1098.6,1090.98,1010.28,881.58,881.58,881.58,861.56,861.56,861.56,861.56,861.56,783.76,783.76,783.76,777.7,722.01,718.98,718.98,2010,5,2010,8,0.061487603
2010-06-30 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,5884.0,2534.59,0.0,0.0,0.0,2534.59,2534.59,2534.59,0.0,2796.35,2796.35,0.0,2796.35,-5000.0,6961.79,6229.31,2687.8,9720.24,11992.48,12082.75,9971.21,5030.56,3996.9,9197.18,257.71,15919.92,761.65,761.65,1425.87,2620.4,2443.14,164.55,114.31,143.38,5694.63,7271.63,5884.0,0.0,2566.6,2796.35,2272.24,210.07,0.0,5330.94,222.13,6540.0,6540.0,0.0,0.0,0.0,0.0,6540.0,0.47,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.2,305.58,0.0,0.0,29.67,0.0,29.67,0.0,0.0,0.16,7.92,88.89,0.0,0.0,0.0,135.91,0.2,29.51,85.83,1519.16,967.0,901.88,1551.66,523.67,2155.24,1868.51,4412.04,466.8,528.43,1722.62,240.0,96.76,4.0,69.14,3.28,3.86,7.45,0.0,3.55,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,5.24,45.24,3.27,0.3,0.89,0.68,3.44,3.0,0.3,0.0,1.7,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04,12.96,44.69,4.01,0.0,38.53,0.0,0.0,15.19,2.42,582.89,79.11,0.0,0.92,27.51,463.62,36.85,2.66,7.03,17.48,22.94,8.5,16.12,24.39,7.56,48.98,0.0,0.26,3737.13,2164.41,1572.72,3737.13,3121.58,2350.97,1951.12,1947.22,1942.66,1553.13,1550.71,1550.71,1550.71,1533.66,1412.03,1056.4,1056.4,1056.4,1031.33,1031.33,1031.33,1031.33,1031.33,901.64,901.64,901.64,894.06,808.03,804.24,804.24,2010,6,2010,9,0.059504132
2010-07-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,7632.27,1942.07,1090.48,1090.48,0.0,688.95,688.95,1942.07,162.63,3258.14,3258.14,0.0,3258.14,-5533.91,5598.68,6156.38,2739.99,9766.56,12362.37,12454.82,9979.93,5795.95,4973.17,11570.91,488.24,15126.36,761.65,761.65,1515.49,2912.0,2711.39,186.2,94.97,164.49,6207.36,7861.44,6541.79,9.37,1977.27,3258.14,2595.81,549.91,0.0,5216.24,280.59,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.52,1.0,1.0,0.77,1.0,1.0,1.0,1.0,1.0,0.2,253.68,-0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.16,7.66,86.02,9.37,0.0,9.37,151.43,0.2,34.63,84.9,1667.52,840.73,810.91,1443.18,324.79,1903.03,1713.14,3875.14,256.48,450.86,1665.74,240.0,107.82,4.0,80.03,3.18,3.74,7.21,0.0,3.43,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,5.07,43.78,3.16,0.29,0.86,0.66,3.33,2.91,0.29,0.0,1.65,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.49,12.78,60.27,4.22,0.0,43.88,0.0,0.0,26.16,5.17,634.8,91.94,1.87,0.89,26.66,440.05,37.5,3.7,6.01,17.47,30.77,25.18,14.13,29.97,7.47,47.4,35.87,0.25,5096.13,3387.96,1708.17,5096.13,4474.39,3601.25,3196.55,3192.2,3187.12,2793.84,2788.67,2786.8,2750.93,2722.96,2603.35,2080.53,2080.53,2080.53,2052.58,962.1,945.06,945.06,945.06,897.04,897.04,897.04,888.59,821.62,817.39,817.39,2010,7,2010,10,0.061487603
