,Scenario,S_OROVL,S_FOLSM,S_SHSTA,S_TRNTY,S_SLUIS_SWP,S_SLUIS_CVP,C_LWSTN,D_LWSTN_CCT011,C_WKYTN,C_KSWCK,C_SAC097,C_FTR059,C_FTR003,C_YUB006,C_SAC083,C_NTOMA,C_AMR004,GP_SACWBA,C_CAA003,C_CAA003_SWP,C_CAA003_CVP,C_CAA003_WTS,C_DMC000,C_DMC000_CVP,C_DMC000_WTS,SWP_TA_TOTAL,SWP_IN_TOTAL,SWP_CO_TOTAL,icy,icm,iwy,iwm,cfs_taf
1951-04-30 23:59:59,Orov_Sens,3326.0373062858757,900.0000000000002,4365.381181000985,2259.629239112935,971.7867981477004,909.1547942711007,460.00000000000006,396.8356784343871,186.82415294267517,4510.41666675,5681.4281345437075,1801.8898978985019,4556.705566520265,1934.3075978786921,11236.401675257228,3581.0399055999537,3512.78032051664,4940.785254442078,1104.1666667,1104.1666667,0.0,0.0,3491.880722118298,3491.880722118298,0.0,2653.641900635339,0.0,0.0,1951,4,1951,7,0.059504132
1951-05-31 23:59:59,Baseline,3538.0,967.0000000000001,4497.049372807106,2181.715960211161,778.1347316996865,736.1191854751631,4709.0,196.4136157053287,200.0,6166.186913486279,4070.5114948239407,2479.79074082178,5051.326712684235,2030.0000000000005,11811.053800790305,5551.660893416678,5448.020063798861,6784.7564756013835,600.0,600.0,0.0,0.0,3352.7174807608117,3352.7174807608117,0.0,3512.7951647414566,0.0,0.0,1951,5,1951,8,0.061487603
1951-05-31 23:59:59,Orov_Sens,3425.168457031251,967.0000000000002,4497.079388161663,2181.7159602111647,778.1347316996864,736.2548587664752,4709.0,196.4136157053322,200.0,6165.698334510028,4070.515742135766,2510.413255595664,5087.385641697959,2030.0000000000005,11847.026279073134,5551.664740489556,5448.067118607701,6784.756475601382,600.0,600.0,0.0,0.0,3352.4976440466758,3352.4976440466758,0.0,3512.7951647414566,0.0,0.0,1951,5,1951,8,0.061487603
1951-06-30 23:59:59,Baseline,3356.935742817772,958.0124334104573,4148.596883293473,2085.1037840508898,560.6265607843568,447.9523096484684,2526.0,294.50737148802307,318.05555556666667,9972.091827408245,3812.648119087233,3333.416036675429,4663.479353419449,1530.0000000000007,9249.260823883844,3039.7105743776506,2880.8229413164395,9310.565178440853,2229.566909437795,2229.566909437795,0.0,0.0,3344.350364156693,3344.350364156693,0.0,5736.328545653185,0.0,0.0,1951,6,1951,9,0.059504132
1951-06-30 23:59:59,Orov_Sens,3244.2888450805085,958.1472330865087,4148.708512396251,2085.103784050893,560.6218244091485,447.9827022283647,2526.0,294.50737148802307,318.05555556666667,9970.717271289417,3812.7602001057526,3330.5892392267338,4664.387581240818,1530.0000000000007,9250.278421381137,3037.452870221027,2878.6081132014824,9310.565178440853,2229.487190511006,2229.487190511006,0.0,0.0,3344.230785766506,3344.230785766506,0.0,5736.328545653185,0.0,0.0,1951,6,1951,9,0.059504132
1951-07-31 23:59:59,Baseline,2690.954830900874,682.517531847243,3415.448271177381,1958.3044708680668,619.4920484581595,101.68761848097563,1102.0,1208.7927409350007,150.0,16000.0,8064.48147328566,9705.594107469287,9792.31466012849,730.0000000000001,18447.044437176264,5499.999999999999,5304.997585807359,9843.08405972033,7180.0,7180.0,0.0,0.0,3335.757337006274,3335.757337006274,0.0,6067.289595775302,0.0,0.0,1951,7,1951,10,0.061487603
1951-07-31 23:59:59,Orov_Sens,2578.417135053867,682.6517081397539,3415.539042065218,1958.3250132834864,619.4873317704555,101.92392724496112,1102.0,1208.458245628632,150.0,16000.0,8064.6422875591,9704.182648302789,9790.271319241561,730.0000000000001,18445.023287802916,5499.999999999999,5305.0193124127945,9843.081144547092,7180.0,7180.0,0.0,0.0,3341.2836694906764,3341.2836694906764,0.0,6067.289595775302,0.0,0.0,1951,7,1951,10,0.061487603
1951-08-31 23:59:59,Baseline,2163.0332434019842,549.8375839623999,3103.1250478074926,1735.0510330558152,660.3196293091544,38.0,863.2500000000001,2828.6713541669496,150.0,10694.151669567416,5571.89634822567,8491.213706041763,9121.600940899463,705.7761715826582,15507.887639672985,3077.9407844944385,2906.3060471083136,7712.717564588427,6854.731182774195,6854.731182774195,0.0,0.0,4600.0,4600.0,0.0,6076.360292794972,0.0,0.0,1951,8,1951,11,0.061487603
1951-08-31 23:59:59,Orov_Sens,2052.3976332707057,549.9939092078164,3103.43977455412,1735.0853959099923,658.5325524308262,37.99999999999998,863.2500000000001,2828.4454418712835,150.0,10690.272983209925,5568.514437947175,8461.258833531305,9095.01253213602,705.7761715826582,15478.275827986181,3077.568116956646,2905.9438591198787,7712.7149630352615,6825.6894922262045,6825.6894922262045,0.0,0.0,4600.0,4600.0,0.0,6076.360292794972,0.0,0.0,1951,8,1951,11,0.061487603
1951-09-30 23:59:59,Baseline,2050.5483972656248,485.40734197966225,2891.6741296932405,1553.298597386227,414.9784053839451,38.00000000000003,863.2500000000001,2240.44214815813,149.99999999999997,8635.785165804524,6468.655348238441,2860.9974258723896,4694.608242525057,1135.5613458437776,13535.157686449442,2331.702735506469,2181.466840917117,4929.362187407069,1217.1308160334397,1217.1308160334397,0.0,0.0,4255.840504662124,4255.840504662124,0.0,5224.452682116298,0.0,0.0,1951,9,1951,12,0.059504132
1951-09-30 23:59:59,Orov_Sens,1996.2235346940931,487.21219381728906,2896.894775504555,1553.332900115101,362.4458001052975,37.99999999999993,863.2500000000001,2240.4421481581417,149.99999999999997,8553.220234943623,6385.848278193516,1920.6694424503999,3861.725335491954,1135.5613458437776,12621.61565532048,2303.9190944609777,2153.4669588145275,4929.359392268179,300.00000000000006,300.0,0.0,0.0,4256.761182556855,4256.761182556855,0.0,5224.452682116298,0.0,0.0,1951,9,1951,12,0.059504132
1951-10-31 23:59:59,Baseline,1882.385725144911,464.80690632873495,2855.794977292779,1479.3183278318768,382.0577157532849,38.60507697193882,373.0,1100.2057450503453,200.0,5574.264308869377,5152.496597970578,3999.999999999999,5088.52035771439,588.5877216060695,12392.768092708886,1500.0000000000011,1416.7709749885382,1570.3643938027426,3786.225443210292,3786.225443210292,0.0,0.0,3249.4790545144338,3249.4790545144338,0.0,4629.883267491252,0.0,0.0,1951,10,1952,1,0.061487603
1951-10-31 23:59:59,Orov_Sens,1827.6721107188748,466.60660143250027,2857.1154363500705,1479.3500988317896,323.0402704083606,38.60475520640839,372.9999999999999,1100.246400136414,199.99999999999997,5637.6691175308415,5210.235953719784,3999.999999999998,4994.806892739025,588.5877216060694,12355.565095975262,1499.9999999999998,1416.6375673160442,1570.3977702147502,3739.1975317377337,3739.197531737734,0.0,0.0,3250.1972294056804,3250.1972294056814,0.0,4629.883267491251,0.0,0.0,1951,10,1952,1,0.061487603
1951-11-30 23:59:59,Baseline,1915.1394699452992,472.5327853271734,2962.1427885969915,1514.5429761594846,486.49090251450417,209.3469523175626,300.0,0.0,200.00000000000006,4973.292296179934,6114.805147805067,1700.0000000000018,3245.173619402717,1063.2045278788182,11051.713592437343,2000.0000000000002,1945.77427186476,1213.4767588773325,6680.0,5660.495237993278,1019.5047620067215,9.094947017729282e-13,4599.999999999987,4599.999999999987,0.0,4153.301919693875,0.0,0.0,1951,11,1952,2,0.059504132
1951-11-30 23:59:59,Orov_Sens,1860.3969150080661,474.33040134734136,2962.6202072630194,1514.5747379272925,426.86967312430016,209.31618710273324,299.99999999999994,0.0,200.0,4987.451046134095,6132.222758067863,1700.0,3236.1200441712544,1063.204527878818,11059.851341481573,2000.0000000000064,1945.693155838535,1213.4767588773325,6680.000000000001,5649.2226175570195,1030.7773824429805,0.0,4600.0,4600.0,0.0,4153.301919693873,0.0,0.0,1951,11,1952,2,0.059504132
1951-12-31 23:59:59,Baseline,2413.2114594485784,567.0000000000007,3309.3753707049536,1662.0257511525506,506.4569241967676,421.51486156264474,300.0,0.0,200.0,12803.964676214293,17085.480314429737,1700.0000000000002,8936.693505692712,4839.014798166942,27947.194924188916,4270.254826779736,4314.944617076042,821.0516993581086,3168.340943569648,3168.340943569648,0.0,0.0,4600.0,4600.0,0.0,3163.479777046742,0.0,0.0,1951,12,1952,3,0.061487603
1951-12-31 23:59:59,Orov_Sens,2358.4594334979915,566.9999999999999,3309.375370704954,1662.057508305312,446.84030633278934,421.4474271328521,300.0,0.0,200.0,12811.727418136947,17086.443308665694,1699.9999999999998,8935.83911717703,4839.014798166941,27953.43738375811,4299.360554878008,4343.850036631895,821.0516993581085,3168.088184277894,3168.088184277894,0.0,0.0,4600.0,4600.0,0.0,3163.4797770467376,0.0,0.0,1951,12,1952,3,0.061487603
1952-01-31 23:59:59,Baseline,2767.857019298861,567.0,3638.450920625162,1721.5821444688524,544.5283271935149,623.32086277093,299.99999999999994,0.0,200.0,7731.951350187681,18972.79442731308,1700.0000000000002,15919.772927150103,4795.633753547094,47671.36753774283,9297.382711835045,9428.675062851671,723.1487111821583,4085.9995958907584,4085.9995958907584,0.0,0.0,4600.0,4600.0,0.0,588.7632111169462,148.64784947219354,3239.635372335454,1952,1,1952,4,0.061487603
1952-01-31 23:59:59,Orov_Sens,2687.9443359375,567.0000000000007,3638.450920625162,1721.6138995705094,486.60821173547816,623.2183963814181,300.0,0.0,200.00000000000003,7731.951350187707,18972.94460837754,2107.060343323075,16289.273621167618,4795.633753547095,47928.9049524306,9297.42931092403,9428.760792092988,723.1487111821582,4085.763904147618,4085.763904147618,0.0,0.0,4599.999999999999,4599.999999999999,0.0,560.5558742126663,148.6478494721935,3240.301399724039,1952,1,1952,4,0.061487603
1952-02-29 23:59:59,Baseline,2832.0000000000005,567.0,3640.8413737635187,1904.7118658281502,479.0592491888758,785.1228564502086,300.00000000000006,0.0,373.85057472413797,20589.483243470786,19057.247190026217,12335.885487858197,24034.284798923818,7295.139177275508,55635.212910418166,9788.305830536527,9725.95921027532,233.77214646679903,2882.5013018725635,2882.5013018725635,0.0,0.0,4323.751952808841,4323.751952808841,0.0,1066.6813284638183,0.0,3088.245312207087,1952,2,1952,5,0.057520661
1952-02-29 23:59:59,Orov_Sens,2731.2666015624995,566.9999999999999,3640.841373763519,1904.7436148572244,424.07869432745866,784.9658110121311,299.9999999999999,0.0,373.85057472413786,20589.483243470786,19057.359638542825,12698.007671668096,24396.550241035184,7295.139177275505,55794.72449549507,9788.335606837622,9726.054831483825,233.77214646679897,2882.4052127742257,2882.405212774226,0.0,0.0,4323.60781916134,4323.607819161341,0.0,1016.1276316059032,0.0,3088.2758619281562,1952,2,1952,5,0.057520661
1952-03-31 23:59:59,Baseline,2988.0000000000005,756.0000000000002,4088.9925598195623,2070.8553460685034,583.7664699873225,957.8437610232916,300.0,0.0,199.99999999999997,8205.720017235348,18218.8942020663,6969.438752066882,16299.666046595637,5793.388756284342,40729.991231479136,5294.184767451355,5307.632830973005,267.3059324627265,4735.531431124409,4735.531431124409,0.0,0.0,4600.0,4600.0,0.0,1740.5360363039067,0.0,1075.6203942808688,1952,3,1952,6,0.061487603
1952-03-31 23:59:59,Orov_Sens,2884.8759765625005,755.9999999999991,4088.9925598195623,2070.8870799807028,530.9720707751081,957.636342743558,300.0,0.0,199.99999999999997,8205.720017235348,18218.98318292236,7009.810945689071,16365.518783825932,5793.388756284342,40790.00683267182,5294.201825396415,5307.697883915079,267.3059324627265,4735.283341971712,4735.283341971712,0.0,0.0,4600.0,4600.0,0.0,1706.3867887325518,0.0,1074.9259110060857,1952,3,1952,6,0.061487603
1952-04-30 23:59:59,Baseline,3452.8233861446697,900.0000000000002,4244.93932739405,2300.0,770.90855171718,972.0000000000002,2444.068103404284,0.0,200.0,19184.6823001219,18577.3091477074,19001.839535208877,25311.60138860409,5967.85604795439,51877.02561301718,7853.5431337519085,7778.4624858478,4750.222570946156,5510.610831656581,5510.610831656581,0.0,0.0,3747.745926689349,3747.745926689349,0.0,2618.7853257755924,0.0,0.0,1952,4,1952,7,0.059504132
1952-04-30 23:59:59,Orov_Sens,3341.5443241443395,899.9999999999999,4244.93932739405,2300.0,719.2340644408994,972.0000000000002,2444.601130217851,0.0,200.0,19184.6823001219,18577.393725228576,19136.984775911966,25440.29897652939,5967.85604795439,51987.87395169515,7853.554248721026,7778.519762738214,4750.222570946156,5506.37154922512,5506.37154922512,0.0,0.0,3751.7466553976096,3751.7466553976096,0.0,2597.0616154425124,0.0,0.0,1952,4,1952,7,0.059504132
1952-05-31 23:59:59,Baseline,3538.0,966.9999999999997,4552.099999999999,2413.3586854199466,805.0299583448547,939.5522738776531,4709.000000000001,0.0,199.99999999999997,8435.022110010064,10710.500095784764,22061.690398808347,31728.685046698305,9613.78431211809,45523.120089881384,13171.655397013512,13026.317034505455,7649.426425915875,3933.207401919716,3933.207401919716,0.0,0.0,4600.0,4600.0,0.0,3620.0722923640446,0.0,0.0,1952,5,1952,8,0.061487603
1952-05-31 23:59:59,Orov_Sens,3425.168457031251,966.9999999999999,4552.099999999999,2413.3586854199466,756.8547461951931,939.5522738776534,4709.000000000001,0.0,199.99999999999997,8435.022110010064,10710.884744455607,22088.50558909529,31764.068560670054,9613.78431211809,45558.93603078714,13171.662434797256,13026.357976597741,7649.426425915875,3932.7674598720887,3932.7674598720887,0.0,0.0,4600.0,4600.0,0.0,3564.9209751546045,0.0,0.0,1952,5,1952,8,0.061487603
1952-06-30 23:59:59,Baseline,3538.0000000000014,967.0000000000001,4499.999999999999,2447.0,785.648052866685,869.4933100170515,2526.000000000001,203.72225651424492,318.0555555666667,7383.99988268378,5860.227707385782,11063.155434467037,19675.450064609933,7427.184593783363,26938.481464771645,10680.191025158849,10516.779610683398,7504.429162789072,5405.12778271514,5405.12778271514,0.0,0.0,4600.0,4600.0,0.0,6090.158154082608,0.0,0.0,1952,6,1952,9,0.059504132
1952-06-30 23:59:59,Orov_Sens,3425.168457031251,966.9999999999994,4499.999999999999,2447.000000000001,745.6787110605926,869.4933100170508,2526.000000000001,203.722256514232,318.0555555666667,7383.999882683797,5860.553238037803,11063.656222027264,19678.918223509158,7427.184593783363,26942.10396337381,10680.195995066268,10516.80992943341,7504.429162789072,5404.426405814653,5404.426405814653,0.0,0.0,4599.999999999998,4599.999999999998,0.0,5953.506340292954,0.0,0.0,1952,6,1952,9,0.059504132
1952-07-31 23:59:59,Baseline,3537.9999999999995,941.9999999999997,4150.0,2270.000000000001,825.8585809435278,599.7799364074438,1102.0,2905.025482190673,150.0,13029.493648182088,6837.3587369434,2014.957090397833,6020.319660012778,3043.8435274434314,13774.634227216753,4514.366467140844,4355.260906395323,9526.90277730721,7180.000000000001,7180.000000000001,0.0,0.0,4600.0,4600.0,0.0,6353.589413102607,0.0,0.0,1952,7,1952,10,0.061487603
1952-07-31 23:59:59,Orov_Sens,3425.1684570312495,941.9999999999997,4150.0,2270.000000000001,793.3580629973966,599.7474409642429,1102.0,2905.0254821906865,150.0,13029.49364818208,6837.64171015874,2014.9916756152784,6020.747276890918,3043.8435274434314,13775.132260783957,4514.369927415625,4355.28255271401,9526.90277730721,7180.000000000001,7180.000000000001,0.0,0.0,4600.0,4600.0,0.0,6234.174979035069,0.0,0.0,1952,7,1952,10,0.061487603
1952-08-31 23:59:59,Baseline,3520.170347902551,791.9999999999993,3699.999999999999,2149.999999999999,860.5927622722041,417.84692167543017,863.25,1313.5275362132459,150.0,11933.812597524726,6477.107570916978,1007.974598127604,3850.897064083409,2560.1221455977256,11423.801813515236,4403.57631206522,4242.131729468725,7669.977124100667,7180.0,7180.0,0.0,0.0,4559.759017313094,4559.759017313094,0.0,6483.218121743957,0.0,0.0,1952,8,1952,11,0.061487603
1952-08-31 23:59:59,Orov_Sens,3407.3414872612016,792.0000000000001,3699.999999999999,2149.999999999999,837.5224279884156,417.78023863772734,863.25,1313.5275362132459,150.0,11933.812597524717,6477.352845498812,1007.9494938862662,3850.9852152184135,2560.1221455977256,11423.910506645454,4403.578937513239,4242.148532989475,7669.974179058851,7180.0,7179.999999999995,0.0,4.547473508864641e-12,4559.759017313091,4559.759017313091,0.0,6331.342725453421,0.0,0.0,1952,8,1952,11,0.061487603
1952-09-30 23:59:59,Baseline,3350.0000000000014,752.0000000000011,3399.9999999999995,1975.0000000000007,846.5406864692619,429.85047724267275,863.25,2187.2541112911435,150.0,10748.648294160794,8674.657774293268,4285.030512355878,5745.709844151272,1675.8755595516823,16774.964366794662,2207.553642503166,2074.053809910709,4798.074597751333,5499.444444333333,5499.444444333333,0.0,0.0,4521.458758548715,4521.458758548715,0.0,5609.412057744228,0.0,0.0,1952,9,1952,12,0.059504132
1952-09-30 23:59:59,Orov_Sens,3240.6606445312514,751.9999999999992,3399.9999999999995,1975.0000000000011,832.0833033079136,429.75699591802487,863.2500000000001,2187.254111291136,150.0,10748.648294160785,8674.895122800212,4226.3968736500365,5687.077027447529,1675.8755595516825,16716.325388142606,2207.555816885926,2074.0681133829758,4798.07170654763,5499.444444333333,5499.444444333333,0.0,0.0,4521.458758548715,4521.458758548715,0.0,5465.369067300229,0.0,0.0,1952,9,1952,12,0.059504132
1952-10-31 23:59:59,Baseline,3163.0000000000005,712.0000000000006,3250.0,1849.9999999999998,902.1088728438606,483.19610807989665,373.0,1778.7349304623663,199.99999999999997,8029.635865886085,6709.151022832421,4504.122913600058,5408.781726136067,530.0000000000003,13105.251852597954,1558.6072706311536,1478.8106837790838,3143.31054384171,5625.858346783238,5521.752605925465,104.10574085777223,0.0,4495.894259142222,4495.894259142222,0.0,4894.645719752296,0.0,0.0,1952,10,1953,1,0.061487603
1952-10-31 23:59:59,Orov_Sens,3057.02099609375,712.0000000000007,3250.0000000000005,1849.9999999999998,881.9310821162957,483.0765121449892,373.0,1778.734930462372,199.99999999999997,8029.635865886085,6709.36397524805,4449.75341902064,5359.34932329052,530.0000000000003,13055.908986180877,1558.6084758282536,1478.8120689343677,3143.31054384171,5422.007394033302,5317.901653175529,104.10574085777469,0.0,4495.894259142222,4495.894259142222,0.0,4784.225057776988,0.0,0.0,1952,10,1953,1,0.061487603
1952-11-30 23:59:59,Baseline,3126.770399022728,567.0000000000003,3252.0999999999995,1828.8304492151626,1046.517945416363,654.4406965988438,299.99999999999994,278.28772109445026,199.99999999999994,4248.756730625316,4339.896685161272,1699.9999999999998,2938.6538436739693,530.0,9100.246331811035,3637.649154196248,3588.4607929410818,1273.0239893966577,6680.0,6680.0,0.0,0.0,4599.999999999999,4599.999999999998,0.0,4501.714682653526,0.0,0.0,1952,11,1953,2,0.059504132
1952-11-30 23:59:59,Orov_Sens,3020.7758426449354,567.0000000000002,3252.0999999999995,1828.8428714725094,1034.204050587336,654.295207036474,299.99999999999994,278.0789299754841,199.99999999999994,4248.547939506349,4339.897587939051,1699.9999999999998,2934.3010826785994,530.0,9095.648799442208,3637.650228270325,3588.4640189441698,1273.0239893966577,6680.0,6680.0,0.0,0.0,4599.999999999999,4599.999999999998,0.0,4369.696734998282,0.0,0.0,1952,11,1953,2,0.059504132
1952-12-31 23:59:59,Baseline,2917.999999999999,567.0000000000003,3344.2282742340713,1849.9999999999993,1062.8033576257112,871.8896997933998,621.5881857032242,0.0,200.0,9907.118032259503,17915.30029500313,6428.064014228884,8383.72123263549,997.2302185889977,30983.603247674237,2492.2049023330187,2541.626924060245,813.7420168063611,3089.025008902608,3089.025008902608,0.0,0.0,4600.0,4600.0,0.0,3082.0850402007327,0.0,0.0,1952,12,1953,3,0.061487603
1952-12-31 23:59:59,Orov_Sens,2815.9682617187495,567.0000000000002,3344.2282742340717,1850.0,1050.2376062918424,871.7151879263432,621.7902026080079,2.2068820041526795e-11,199.99999999999994,9907.11803225953,17915.321698263175,6363.937576514221,8324.981286557624,997.2302185889977,30936.905775472627,2492.205829752373,2541.616371976911,813.742016806361,3088.8003864975485,3088.8003864975485,0.0,0.0,4600.0,4600.0,0.0,3085.99136091176,0.0,0.0,1952,12,1953,3,0.061487603
1953-01-31 23:59:59,Baseline,2809.0000000000023,566.9999999999998,3334.1922522598697,1899.9999999999993,953.4960023365201,971.9999999999995,4572.91255936401,0.0,199.99999999999997,29149.51257295245,26085.763012199153,19098.383992074872,34918.38857105165,5601.9470319614775,58917.49563709058,6562.619477070553,6531.30810887788,889.1450032915213,2972.7695287070987,2972.7695287070987,0.0,0.0,3979.745579843584,3979.745579843584,0.0,1220.0346192115892,148.64784947219363,3748.098219863715,1953,1,1953,4,0.061487603
1953-01-31 23:59:59,Orov_Sens,2708.6196289062514,567.0,3334.1922522598707,1899.999999999996,944.738660861163,972.0000000000003,4572.91255936407,0.0,199.99999999999997,29149.512572952415,26085.779772801354,19071.65478433701,34889.13887496253,5601.947031961479,58912.460025898756,6562.621421514997,6531.303668503027,889.1450032915213,2969.2889003063965,2969.2889003063965,0.0,0.0,3983.009075194895,3983.009075194895,0.0,1192.825962854647,148.64784947219363,3709.927947945508,1953,1,1953,4,0.061487603
1953-02-28 23:59:59,Baseline,3029.1847649470747,566.9999999999991,3686.1665876026914,1988.2912612541984,850.292219192456,971.9999999999993,299.99999999999994,649.9999999999978,380.0595238214285,3249.9999999999804,11076.435534247228,1700.0000000000002,6730.0498416197925,3829.465555138641,21203.49335769837,2196.437621449671,2156.2273407132207,253.21460480545073,3145.2478285671145,3145.247828567115,0.0,0.0,3353.1902734191563,3353.1902734191553,0.0,1075.9285996144135,0.0,4042.665045273036,1953,2,1953,5,0.05553719
1953-02-28 23:59:59,Orov_Sens,2928.7785873168277,566.9999999999998,3686.166587602693,1988.2912612541966,860.1854954344768,971.9999999999999,300.00000000000006,649.9999999999657,380.05952382142857,3249.9999999999895,11076.626927972462,1700.0,6727.249698597305,3829.4655551386422,21200.746808585784,2196.4393608676555,2156.2270650022415,253.21460480545088,3144.5640982291707,3144.5640982291707,0.0,0.0,3353.6442706083094,3353.6442706083094,0.0,1069.1742581971698,0.0,3712.910051020481,1953,2,1953,5,0.05553719
1953-03-31 23:59:59,Baseline,3059.0000000000005,632.0469309629167,4121.666578779205,2082.319373189585,799.2660453838492,971.9999999999993,300.0,554.9829752735326,199.99999999999997,4469.758064596775,9342.428569204587,5144.748173673009,8236.778085293869,2264.161858060481,17908.477592469077,1750.0,1698.9061274317644,520.2357808188543,2624.1009962551725,2624.1009962551725,0.0,0.0,2871.8428111709354,2871.8428111709354,0.0,1695.2163204218214,0.0,1438.2030359236187,1953,3,1953,6,0.061487603
1953-03-31 23:59:59,Orov_Sens,2954.7412109375,632.0469764648029,4121.666578779207,2082.3193731895826,819.2732394658135,971.9999999999998,300.0,554.9829752735304,199.99999999999997,4469.758064596775,9342.599619055256,5207.04162030371,8293.32662365844,2264.161858060481,17964.21437052177,1750.0,1698.918585989112,520.2357808188543,2623.513331969162,2623.513331969162,0.0,0.0,2872.213609408686,2872.213609408686,0.0,1703.2760210609079,0.0,1264.8014345597267,1953,3,1953,6,0.061487603
1953-04-30 23:59:59,Baseline,3286.8113297748414,856.7082593410332,4477.15010950861,2285.72641046646,670.1777498575615,915.5223213837301,493.00000000000006,178.72504825719267,186.8286559692152,4510.41666675,8468.849004708254,6002.338098838416,9174.022959940845,2233.1803625893535,19611.222207988572,1389.1674430797136,1342.2332015607467,3308.174181898366,600.0,600.0,0.0,0.0,2787.2677671965694,2787.2677671965694,0.0,2334.78739419434,0.0,32.05549363156395,1953,4,1953,7,0.059504132
1953-04-30 23:59:59,Orov_Sens,3178.6916711578515,856.7083482592969,4477.15010950861,2285.72641046646,688.8083871616601,915.4803904603843,493.00000000000006,178.72504825716334,186.82865596921434,4510.41666675,8469.017510607031,6066.896548992619,9237.892685365112,2233.1803625893535,19674.88545694522,1389.1674430797136,1342.2558483585863,3308.1741712619923,599.9999999999999,599.9999999999999,0.0,0.0,2787.067490634048,2787.067490634048,0.0,2370.4696395530214,0.0,19.27003701507852,1953,4,1953,7,0.059504132
1953-05-31 23:59:59,Baseline,3538.0,967.0000000000002,4552.0999999999985,2280.688606738961,494.2705346766616,780.0288258433927,4188.999999999999,0.0,199.99999999999997,9591.807279824194,9534.13059297474,5272.76964963376,8075.2384005886115,2030.0000000000005,20423.58433166998,4528.8147351061,4395.475991533762,6007.423428850597,600.0,600.0,0.0,0.0,2986.470241398479,2986.470241398479,0.0,3252.261896261417,0.0,0.0,1953,5,1953,8,0.061487603
1953-05-31 23:59:59,Orov_Sens,3425.1684570312505,967.0000000000003,4552.0999999999985,2280.688606738961,509.8897947096508,779.9525835914703,4188.999999999999,0.0,199.99999999999997,9591.807279824194,9534.2870900287,5349.316689319637,8150.374712526575,2030.0000000000005,20498.51728328438,4528.816857549843,4395.508271795608,6007.423428850597,600.0,600.0,0.0,0.0,2986.29437005964,2986.29437005964,0.0,3300.5581949845273,0.0,0.0,1953,5,1953,8,0.061487603
1953-06-30 23:59:59,Baseline,3537.9999999999986,967.0000000000001,4500.000000000001,2395.444738747299,328.3732777174592,537.6391517227131,2120.0000000000005,109.39874364299662,318.0555555666667,9721.075052395261,7708.634246038379,8137.695278616903,12193.51226098912,4197.378170909418,20997.451144088704,7580.553716808348,7396.323030375217,7636.559435261582,2216.084370907928,2216.084370907928,0.0,0.0,3324.1265563618895,3324.1265563618895,0.0,4888.97217661744,0.0,0.0,1953,6,1953,9,0.059504132
1953-06-30 23:59:59,Orov_Sens,3425.1684570312505,967.0000000000005,4500.000000000001,2395.4447387472983,339.7441237898849,537.5338844557099,2120.0000000000005,109.39874364299665,318.0555555666667,9721.075052395257,7708.784245293759,8138.086179896825,12200.61639529374,4197.378170909418,21004.51327641411,7580.555528150942,7396.347138129849,7636.559435261582,2216.0060586643694,2216.0060586643694,0.0,0.0,3324.0090879965533,3324.0090879965533,0.0,4959.169519182262,0.0,0.0,1953,6,1953,9,0.059504132
1953-07-31 23:59:59,Baseline,3027.657405573539,942.0000000000001,4150.0,2270.0,430.8331067912671,250.63758873208425,1101.9999999999998,2490.689138110587,150.0,12530.845909811036,6008.499060166137,8894.487404785485,11227.817384910759,2561.8594587491334,18129.839457284826,3524.1706205933788,3339.6185076552592,9791.076996953421,7180.0,7180.0,0.0,0.0,4600.0,4600.0,0.0,5358.762847632959,0.0,0.0,1953,7,1953,10,0.061487603
1953-07-31 23:59:59,Orov_Sens,2914.840677892842,942.0000000000001,4150.0,2270.0,437.4115832817568,250.51778111323623,1101.9999999999998,2490.689138110571,150.0,12530.84590981103,6008.6290241931665,8894.506117076404,11227.523643368246,2561.8594587491334,18129.477324116713,3524.1720229231314,3339.6350050790975,9791.076996953421,7180.0,7179.999999999999,0.0,9.094947017729282e-13,4600.0,4600.0,0.0,5435.606381460075,0.0,0.0,1953,7,1953,10,0.061487603
1953-08-31 23:59:59,Baseline,2788.6066805267433,791.9999999999998,3700.0000000000005,2149.9999999999995,529.6281884376182,106.1240690402608,863.25,1396.6141945802813,150.0,12090.216056385452,7257.133141547208,4560.657246240476,6674.387966513837,1567.8789752180478,15142.627744620033,3973.216910853078,3789.012027200875,6801.152894574616,6854.731182774194,6854.731182774195,0.0,0.0,4535.066495304789,4535.066495304789,0.0,5149.07399260437,0.0,0.0,1953,8,1953,11,0.061487603
1953-08-31 23:59:59,Orov_Sens,2675.826061190186,792.0000000000001,3699.999999999999,2149.9999999999995,531.601672479716,105.98765584333461,863.2500000000001,1396.6141945802851,150.0,12090.216056385461,7257.267216106644,4560.500129770839,6674.2966042258095,1567.8789752180485,15142.443568006294,3973.218117543637,3789.0245586991564,6801.15100688047,6854.731182774192,6854.731182774193,0.0,0.0,4535.062534106433,4535.062534106433,0.0,5223.670821028238,0.0,0.0,1953,8,1953,11,0.061487603
