,S_OROVL,S_FOLSM,icy,icm,iwy,iwm,cfs_taf
1947-07-31 23:59:59,1607.0340959589125,591.3508189402461,1947,7,1947,10,0.061487603
1947-08-31 23:59:59,1490.8824163308625,519.1421779495743,1947,8,1947,11,0.061487603
1947-09-30 23:59:59,1467.7299205015875,484.6328427294952,1947,9,1947,12,0.059504132
1947-10-31 23:59:59,1447.863887475314,491.7062502180027,1947,10,1948,1,0.061487603
1947-11-30 23:59:59,1439.6796943941627,497.0652677536576,1947,11,1948,2,0.059504132
1947-12-31 23:59:59,1388.9711923444263,521.1253609208261,1947,12,1948,3,0.061487603
1948-01-31 23:59:59,1593.049636038281,567.0,1948,1,1948,4,0.061487603
1948-02-29 23:59:59,1598.8161285822835,477.3677532472904,1948,2,1948,5,0.057520661
1948-03-31 23:59:59,1726.542582469486,509.4650432575192,1948,3,1948,6,0.061487603
1948-04-30 23:59:59,2437.934855171897,876.0189494733228,1948,4,1948,7,0.059504132
1948-05-31 23:59:59,2902.9677935821646,966.9999999999999,1948,5,1948,8,0.061487603
1948-06-30 23:59:59,3208.2425363797142,966.9999999999999,1948,6,1948,9,0.059504132
1948-07-31 23:59:59,2614.643544410733,847.1359171305836,1948,7,1948,10,0.061487603
1948-08-31 23:59:59,2102.3155295387096,743.1382463042005,1948,8,1948,11,0.061487603
1948-09-30 23:59:59,1768.942392836098,699.7562161235811,1948,9,1948,12,0.059504132
1948-10-31 23:59:59,1690.527507975706,656.4165295008894,1948,10,1949,1,0.061487603
1948-11-30 23:59:59,1649.8726450375368,567.0000000000008,1948,11,1949,2,0.059504132
1948-12-31 23:59:59,1614.1241738280487,545.4503164908928,1948,12,1949,3,0.061487603
1949-01-31 23:59:59,1572.6637288229015,506.5751399024759,1949,1,1949,4,0.061487603
1949-02-28 23:59:59,1581.2724727352263,476.4567328096152,1949,2,1949,5,0.05553719
1949-03-31 23:59:59,1793.31710398425,714.4344052167673,1949,3,1949,6,0.061487603
1949-04-30 23:59:59,2216.7440300800886,899.9999999999998,1949,4,1949,7,0.059504132
1949-05-31 23:59:59,2361.9124782262998,967.0000000000001,1949,5,1949,8,0.061487603
1949-06-30 23:59:59,2096.184827425903,880.0252620291849,1949,6,1949,9,0.059504132
1949-07-31 23:59:59,1590.7143573629867,705.274863397939,1949,7,1949,10,0.061487603
1949-08-31 23:59:59,1528.826372873524,633.2937066269661,1949,8,1949,11,0.061487603
1949-09-30 23:59:59,1516.6168744944048,583.6935061486645,1949,9,1949,12,0.059504132
1949-10-31 23:59:59,1412.0371144030332,543.9651376389612,1949,10,1950,1,0.061487603
1949-11-30 23:59:59,1370.4110743138835,507.0490792497794,1949,11,1950,2,0.059504132
1949-12-31 23:59:59,1319.4129638452644,498.60123607420826,1949,12,1950,3,0.061487603
1950-01-31 23:59:59,1484.1555905715306,566.9999999999997,1950,1,1950,4,0.061487603
1950-02-28 23:59:59,1887.4407984112481,567.0000000000001,1950,2,1950,5,0.05553719
1950-03-31 23:59:59,2297.718175102566,756.0000000000005,1950,3,1950,6,0.061487603
1950-04-30 23:59:59,2887.2291507805344,900.0000000000003,1950,4,1950,7,0.059504132
1950-05-31 23:59:59,3195.2341257936278,967.0000000000001,1950,5,1950,8,0.061487603
1950-06-30 23:59:59,3156.0918097340623,966.9999999999997,1950,6,1950,9,0.059504132
1950-07-31 23:59:59,2498.6217464783736,844.3688944380256,1950,7,1950,10,0.061487603
1950-08-31 23:59:59,1933.355344402269,792.0,1950,8,1950,11,0.061487603
1950-09-30 23:59:59,1884.3949987584292,676.2516287723964,1950,9,1950,12,0.059504132
1950-10-31 23:59:59,1948.192560989247,704.7911961546055,1950,10,1951,1,0.061487603
1950-11-30 23:59:59,2536.4989317743,567.0,1950,11,1951,2,0.059504132
1950-12-31 23:59:59,2865.9999999999995,566.9999999999997,1950,12,1951,3,0.061487603
1951-01-31 23:59:59,2846.0,566.9999999999999,1951,1,1951,4,0.061487603
1951-02-28 23:59:59,2925.0000000000005,567.0,1951,2,1951,5,0.05553719
1951-03-31 23:59:59,3105.000000000001,755.9999999999993,1951,3,1951,6,0.061487603
1951-04-30 23:59:59,3437.0058363858707,900.0000000000002,1951,4,1951,7,0.059504132
1951-05-31 23:59:59,3538.0,967.0000000000001,1951,5,1951,8,0.061487603
1951-06-30 23:59:59,3356.935742817772,958.0124334104573,1951,6,1951,9,0.059504132
1951-07-31 23:59:59,2690.954830900874,682.517531847243,1951,7,1951,10,0.061487603
1951-08-31 23:59:59,2163.0332434019842,549.8375839623999,1951,8,1951,11,0.061487603
1951-09-30 23:59:59,2050.5483972656248,485.40734197966225,1951,9,1951,12,0.059504132
1951-10-31 23:59:59,1882.385725144911,464.80690632873495,1951,10,1952,1,0.061487603
1951-11-30 23:59:59,1915.1394699452992,472.5327853271734,1951,11,1952,2,0.059504132
1951-12-31 23:59:59,2413.2114594485784,567.0000000000007,1951,12,1952,3,0.061487603
1952-01-31 23:59:59,2767.857019298861,567.0,1952,1,1952,4,0.061487603
1952-02-29 23:59:59,2832.0000000000005,567.0,1952,2,1952,5,0.057520661
1952-03-31 23:59:59,2988.0000000000005,756.0000000000002,1952,3,1952,6,0.061487603
1952-04-30 23:59:59,3452.8233861446697,900.0000000000002,1952,4,1952,7,0.059504132
1952-05-31 23:59:59,3538.0,966.9999999999997,1952,5,1952,8,0.061487603
1952-06-30 23:59:59,3538.0000000000014,967.0000000000001,1952,6,1952,9,0.059504132
1952-07-31 23:59:59,3537.9999999999995,941.9999999999997,1952,7,1952,10,0.061487603
1952-08-31 23:59:59,3520.170347902551,791.9999999999993,1952,8,1952,11,0.061487603
1952-09-30 23:59:59,3350.0000000000014,752.0000000000011,1952,9,1952,12,0.059504132
1952-10-31 23:59:59,3163.0000000000005,712.0000000000006,1952,10,1953,1,0.061487603
1952-11-30 23:59:59,3126.770399022728,567.0000000000003,1952,11,1953,2,0.059504132
1952-12-31 23:59:59,2917.999999999999,567.0000000000003,1952,12,1953,3,0.061487603
1953-01-31 23:59:59,2809.0000000000023,566.9999999999998,1953,1,1953,4,0.061487603
1953-02-28 23:59:59,3029.1847649470747,566.9999999999991,1953,2,1953,5,0.05553719
1953-03-31 23:59:59,3059.0000000000005,632.0469309629167,1953,3,1953,6,0.061487603
1953-04-30 23:59:59,3286.8113297748414,856.7082593410332,1953,4,1953,7,0.059504132
1953-05-31 23:59:59,3538.0,967.0000000000002,1953,5,1953,8,0.061487603
1953-06-30 23:59:59,3537.9999999999986,967.0000000000001,1953,6,1953,9,0.059504132
1953-07-31 23:59:59,3027.657405573539,942.0000000000001,1953,7,1953,10,0.061487603
1953-08-31 23:59:59,2788.6066805267433,791.9999999999998,1953,8,1953,11,0.061487603
1953-09-30 23:59:59,2470.5821091664775,752.0000000000013,1953,9,1953,12,0.059504132
1953-10-31 23:59:59,2395.5383543490257,711.9999999999994,1953,10,1954,1,0.061487603
1953-11-30 23:59:59,2438.527365884884,567.0,1953,11,1954,2,0.059504132
1953-12-31 23:59:59,2445.949702751216,546.1469199452222,1953,12,1954,3,0.061487603
1954-01-31 23:59:59,2561.9833193183777,567.0000000000005,1954,1,1954,4,0.061487603
1954-02-28 23:59:59,2893.8318289622316,567.0000000000001,1954,2,1954,5,0.05553719
1954-03-31 23:59:59,2943.0000000000005,755.9999999999999,1954,3,1954,6,0.061487603
1954-04-30 23:59:59,3294.4561546042764,900.0000000000001,1954,4,1954,7,0.059504132
1954-05-31 23:59:59,3453.4109138608324,966.9999999999998,1954,5,1954,8,0.061487603
1954-06-30 23:59:59,3322.6599204116746,966.9999999999999,1954,6,1954,9,0.059504132
1954-07-31 23:59:59,2668.5681916306166,678.0828538455139,1954,7,1954,10,0.061487603
1954-08-31 23:59:59,2147.9818077146215,598.4214969507254,1954,8,1954,11,0.061487603
1954-09-30 23:59:59,1923.3163289090194,547.7696747906076,1954,9,1954,12,0.059504132
1954-10-31 23:59:59,1737.5769794785083,504.99857582483145,1954,10,1955,1,0.061487603
1954-11-30 23:59:59,1740.13734556646,467.99779676307287,1954,11,1955,2,0.059504132
1954-12-31 23:59:59,1789.2021693020433,526.4822299354488,1954,12,1955,3,0.061487603
1955-01-31 23:59:59,1786.4368151849967,562.1698597634595,1955,1,1955,4,0.061487603
1955-02-28 23:59:59,1805.746386630337,551.7829405309166,1955,2,1955,5,0.05553719
1955-03-31 23:59:59,1887.7250269204783,570.0525912191699,1955,3,1955,6,0.061487603
1955-04-30 23:59:59,2074.4814074484134,663.6774872069195,1955,4,1955,7,0.059504132
1955-05-31 23:59:59,2251.036640747555,878.2779151956703,1955,5,1955,8,0.061487603
1955-06-30 23:59:59,2014.8289025307283,793.3916393221471,1955,6,1955,9,0.059504132
1955-07-31 23:59:59,1681.696157791092,652.4324061730667,1955,7,1955,10,0.061487603
1955-08-31 23:59:59,1492.9812083100635,574.6572458333018,1955,8,1955,11,0.061487603
1955-09-30 23:59:59,1489.1131208284328,566.8530383543907,1955,9,1955,12,0.059504132
1955-10-31 23:59:59,1355.3475001375205,525.5367648727101,1955,10,1956,1,0.061487603
1955-11-30 23:59:59,1308.0582285850628,448.33964046838594,1955,11,1956,2,0.059504132
1955-12-31 23:59:59,2788.0000000000005,567.0,1955,12,1956,3,0.061487603
1956-01-31 23:59:59,2788.0000000000005,566.9999999999997,1956,1,1956,4,0.061487603
1956-02-29 23:59:59,2788.0000000000005,567.0,1956,2,1956,5,0.057520661
1956-03-31 23:59:59,3018.0,756.0000000000002,1956,3,1956,6,0.061487603
1956-04-30 23:59:59,3429.2284026433363,899.9999999999997,1956,4,1956,7,0.059504132
1956-05-31 23:59:59,3537.9999999999986,967.0,1956,5,1956,8,0.061487603
1956-06-30 23:59:59,3538.0000000000005,967.0000000000008,1956,6,1956,9,0.059504132
1956-07-31 23:59:59,3094.9678446811013,942.000000000001,1956,7,1956,10,0.061487603
1956-08-31 23:59:59,2955.4808933383415,791.9999999999991,1956,8,1956,11,0.061487603
1956-09-30 23:59:59,2755.427863704748,752.0000000000002,1956,9,1956,12,0.059504132
1956-10-31 23:59:59,2680.3720217952864,712.0000000000009,1956,10,1957,1,0.061487603
1956-11-30 23:59:59,2656.3154898518546,566.9999999999999,1956,11,1957,2,0.059504132
1956-12-31 23:59:59,2565.855273920367,538.4151321569537,1956,12,1957,3,0.061487603
1957-01-31 23:59:59,2524.1484733722496,510.0750373550586,1957,1,1957,4,0.061487603
1957-02-28 23:59:59,2847.000000000001,567.0000000000002,1957,2,1957,5,0.05553719
1957-03-31 23:59:59,2990.0000000000005,756.0000000000002,1957,3,1957,6,0.061487603
1957-04-30 23:59:59,3246.5087191750295,873.4741481131773,1957,4,1957,7,0.059504132
1957-05-31 23:59:59,3537.9999999999986,967.0000000000008,1957,5,1957,8,0.061487603
1957-06-30 23:59:59,3538.0,967.0,1957,6,1957,9,0.059504132
1957-07-31 23:59:59,2916.3814804117264,803.1167669445464,1957,7,1957,10,0.061487603
1957-08-31 23:59:59,2414.105377453499,717.3455632904986,1957,8,1957,11,0.061487603
1957-09-30 23:59:59,2301.48083349576,682.2700803732863,1957,9,1957,12,0.059504132
1957-10-31 23:59:59,2346.8031684803154,679.7016382644947,1957,10,1958,1,0.061487603
1957-11-30 23:59:59,2365.3708834143454,566.9999999999999,1957,11,1958,2,0.059504132
1957-12-31 23:59:59,2529.7022874326776,567.0,1957,12,1958,3,0.061487603
1958-01-31 23:59:59,2734.3706679435145,567.0000000000001,1958,1,1958,4,0.061487603
1958-02-28 23:59:59,2787.999999999998,567.0000000000006,1958,2,1958,5,0.05553719
1958-03-31 23:59:59,2788.0,755.9999999999994,1958,3,1958,6,0.061487603
1958-04-30 23:59:59,3236.6156619677595,900.0000000000001,1958,4,1958,7,0.059504132
1958-05-31 23:59:59,3538.0,967.0,1958,5,1958,8,0.061487603
1958-06-30 23:59:59,3538.000000000002,966.9999999999998,1958,6,1958,9,0.059504132
1958-07-31 23:59:59,3374.972067632227,941.9999999999994,1958,7,1958,10,0.061487603
1958-08-31 23:59:59,3355.608933174288,792.0000000000002,1958,8,1958,11,0.061487603
1958-09-30 23:59:59,3326.73027693683,752.0000000000011,1958,9,1958,12,0.059504132
1958-10-31 23:59:59,3162.999999999999,712.0000000000011,1958,10,1959,1,0.061487603
1958-11-30 23:59:59,3124.675217455622,567.0,1958,11,1959,2,0.059504132
1958-12-31 23:59:59,3040.2013300240505,526.7826878248032,1958,12,1959,3,0.061487603
1959-01-31 23:59:59,2977.9999999999995,566.9999999999993,1959,1,1959,4,0.061487603
1959-02-28 23:59:59,2839.000000000001,566.9999999999992,1959,2,1959,5,0.05553719
1959-03-31 23:59:59,3054.0,597.3955230643423,1959,3,1959,6,0.061487603
1959-04-30 23:59:59,3275.862518172473,694.0259704778148,1959,4,1959,7,0.059504132
1959-05-31 23:59:59,3161.6942502099596,734.8636826615469,1959,5,1959,8,0.061487603
1959-06-30 23:59:59,2941.4349599938405,731.5214332799782,1959,6,1959,9,0.059504132
1959-07-31 23:59:59,2240.5099368905107,442.4824055371357,1959,7,1959,10,0.061487603
1959-08-31 23:59:59,1704.2134943009848,377.8222544597775,1959,8,1959,11,0.061487603
1959-09-30 23:59:59,1688.2409003256585,358.3366027499038,1959,9,1959,12,0.059504132
1959-10-31 23:59:59,1596.1195856211007,342.2527815336104,1959,10,1960,1,0.061487603
1959-11-30 23:59:59,1559.231460626025,355.11221625994557,1959,11,1960,2,0.059504132
1959-12-31 23:59:59,1509.6221635021843,375.85232995864436,1959,12,1960,3,0.061487603
1960-01-31 23:59:59,1517.3363345920252,403.5122807460365,1960,1,1960,4,0.061487603
1960-02-29 23:59:59,1989.8654474249877,566.9999999999998,1960,2,1960,5,0.057520661
1960-03-31 23:59:59,2571.547500782704,756.0,1960,3,1960,6,0.061487603
1960-04-30 23:59:59,2820.110921446444,803.5785284574314,1960,4,1960,7,0.059504132
1960-05-31 23:59:59,2876.306162548868,921.8765985227311,1960,5,1960,8,0.061487603
1960-06-30 23:59:59,2596.577475739268,795.8741134362722,1960,6,1960,9,0.059504132
1960-07-31 23:59:59,1906.3889205464577,651.2843794156937,1960,7,1960,10,0.061487603
1960-08-31 23:59:59,1612.306368090849,586.5713945001547,1960,8,1960,11,0.061487603
1960-09-30 23:59:59,1603.5613471483912,550.5222244098813,1960,9,1960,12,0.059504132
1960-10-31 23:59:59,1596.2934019631211,498.8916198566495,1960,10,1961,1,0.061487603
1960-11-30 23:59:59,1598.6503254792901,488.9359174916636,1960,11,1961,2,0.059504132
1960-12-31 23:59:59,1631.6150833187235,510.2129782985929,1960,12,1961,3,0.061487603
1961-01-31 23:59:59,1636.4149741564527,481.9478083214129,1961,1,1961,4,0.061487603
1961-02-28 23:59:59,1892.395533280343,525.5417538829622,1961,2,1961,5,0.05553719
1961-03-31 23:59:59,2120.3110116599237,594.5906552580445,1961,3,1961,6,0.061487603
1961-04-30 23:59:59,2346.8118146350535,682.0371234374626,1961,4,1961,7,0.059504132
1961-05-31 23:59:59,2409.3880471223692,780.864856395122,1961,5,1961,8,0.061487603
1961-06-30 23:59:59,2168.881958705843,806.2869403474731,1961,6,1961,9,0.059504132
1961-07-31 23:59:59,1570.495890547279,643.315784697433,1961,7,1961,10,0.061487603
1961-08-31 23:59:59,1397.166052719165,579.7255553767055,1961,8,1961,11,0.061487603
1961-09-30 23:59:59,1400.285055686364,550.9458647690196,1961,9,1961,12,0.059504132
1961-10-31 23:59:59,1310.0891942195099,465.9395201899991,1961,10,1962,1,0.061487603
1961-11-30 23:59:59,1291.0549546917616,462.03135970973926,1961,11,1962,2,0.059504132
1961-12-31 23:59:59,1329.1754908710768,513.9042418598929,1961,12,1962,3,0.061487603
1962-01-31 23:59:59,1316.0535043030693,535.1208963961068,1962,1,1962,4,0.061487603
1962-02-28 23:59:59,1820.0667668009692,567.0,1962,2,1962,5,0.05553719
1962-03-31 23:59:59,2111.13169286327,686.3679953275761,1962,3,1962,6,0.061487603
1962-04-30 23:59:59,2717.2167072386837,900.0000000000001,1962,4,1962,7,0.059504132
1962-05-31 23:59:59,2903.3229282648413,967.0000000000003,1962,5,1962,8,0.061487603
1962-06-30 23:59:59,2812.1274213722295,967.0000000000002,1962,6,1962,9,0.059504132
1962-07-31 23:59:59,2134.07198327379,711.0880170730624,1962,7,1962,10,0.061487603
1962-08-31 23:59:59,1591.8679883657642,610.2972409047529,1962,8,1962,11,0.061487603
1962-09-30 23:59:59,1600.0403048353103,548.8628654049758,1962,9,1962,12,0.059504132
1962-10-31 23:59:59,2341.058632544087,711.9999999999997,1962,10,1963,1,0.061487603
1962-11-30 23:59:59,2422.2065789052576,567.0000000000001,1962,11,1963,2,0.059504132
1962-12-31 23:59:59,2763.0729241311083,567.0000000000001,1962,12,1963,3,0.061487603
1963-01-31 23:59:59,2940.000000000001,566.9999999999999,1963,1,1963,4,0.061487603
1963-02-28 23:59:59,3057.0,566.9999999999991,1963,2,1963,5,0.05553719
1963-03-31 23:59:59,2927.0,685.5278647371571,1963,3,1963,6,0.061487603
1963-04-30 23:59:59,3183.1174174905364,900.0000000000002,1963,4,1963,7,0.059504132
1963-05-31 23:59:59,3537.9999999999995,966.9999999999997,1963,5,1963,8,0.061487603
1963-06-30 23:59:59,3538.000000000001,967.0,1963,6,1963,9,0.059504132
1963-07-31 23:59:59,2997.922571974034,827.7025079492671,1963,7,1963,10,0.061487603
1963-08-31 23:59:59,2503.838646062377,730.3083003276837,1963,8,1963,11,0.061487603
1963-09-30 23:59:59,2144.7366630202787,684.9184549788342,1963,9,1963,12,0.059504132
1963-10-31 23:59:59,2139.152740525452,671.1066664145313,1963,10,1964,1,0.061487603
1963-11-30 23:59:59,2323.2620655195497,566.9999999999999,1963,11,1964,2,0.059504132
1963-12-31 23:59:59,2353.2079254509476,540.0962704111788,1963,12,1964,3,0.061487603
1964-01-31 23:59:59,2441.017681153108,567.0000000000001,1964,1,1964,4,0.061487603
1964-02-29 23:59:59,2510.3289699835364,562.0021559734536,1964,2,1964,5,0.057520661
1964-03-31 23:59:59,2590.0842649489396,560.7112201295427,1964,3,1964,6,0.061487603
1964-04-30 23:59:59,2694.592615460695,675.6521004797905,1964,4,1964,7,0.059504132
1964-05-31 23:59:59,2672.1270065502003,848.8886566283603,1964,5,1964,8,0.061487603
1964-06-30 23:59:59,2506.124421534617,767.1332473304226,1964,6,1964,9,0.059504132
1964-07-31 23:59:59,1794.1613238607997,601.4026534723587,1964,7,1964,10,0.061487603
1964-08-31 23:59:59,1529.200647594735,536.945152577026,1964,8,1964,11,0.061487603
1964-09-30 23:59:59,1541.3986650818,531.5085220386491,1964,9,1964,12,0.059504132
1964-10-31 23:59:59,1440.4020440904617,509.6836167504278,1964,10,1965,1,0.061487603
1964-11-30 23:59:59,1456.3006000014223,524.8596215119813,1964,11,1965,2,0.059504132
1964-12-31 23:59:59,2788.0,567.0000000000005,1964,12,1965,3,0.061487603
1965-01-31 23:59:59,2788.000000000001,567.0000000000001,1965,1,1965,4,0.061487603
1965-02-28 23:59:59,2996.9999999999995,567.0000000000002,1965,2,1965,5,0.05553719
1965-03-31 23:59:59,3095.999999999999,711.687880668528,1965,3,1965,6,0.061487603
1965-04-30 23:59:59,3356.8141794988305,899.9999999999999,1965,4,1965,7,0.059504132
1965-05-31 23:59:59,3538.0000000000005,967.0,1965,5,1965,8,0.061487603
1965-06-30 23:59:59,3538.000000000001,967.0000000000003,1965,6,1965,9,0.059504132
1965-07-31 23:59:59,2991.2163066554317,882.0632356170548,1965,7,1965,10,0.061487603
1965-08-31 23:59:59,2627.1357056165994,791.9999999999999,1965,8,1965,11,0.061487603
1965-09-30 23:59:59,2263.1971675556388,751.9999999999999,1965,9,1965,12,0.059504132
1965-10-31 23:59:59,2122.783085657516,711.9999999999999,1965,10,1966,1,0.061487603
1965-11-30 23:59:59,2233.4998969794724,566.9999999999999,1965,11,1966,2,0.059504132
1965-12-31 23:59:59,2211.874926319875,550.269734025035,1965,12,1966,3,0.061487603
1966-01-31 23:59:59,2303.91243990763,549.4894965702363,1966,1,1966,4,0.061487603
1966-02-28 23:59:59,2384.9164822111784,556.9280054530394,1966,2,1966,5,0.05553719
1966-03-31 23:59:59,2629.570877714343,624.0973865057523,1966,3,1966,6,0.061487603
1966-04-30 23:59:59,3078.6098567193903,743.5483763493147,1966,4,1966,7,0.059504132
1966-05-31 23:59:59,2910.723494506071,802.1233192990902,1966,5,1966,8,0.061487603
1966-06-30 23:59:59,2682.771739557732,786.9807623177161,1966,6,1966,9,0.059504132
1966-07-31 23:59:59,2015.60180659427,574.0369216989062,1966,7,1966,10,0.061487603
1966-08-31 23:59:59,1591.567534002315,509.2794914075844,1966,8,1966,11,0.061487603
1966-09-30 23:59:59,1594.4339247525168,474.2186002024039,1966,9,1966,12,0.059504132
1966-10-31 23:59:59,1570.9052119547305,437.67723101661466,1966,10,1967,1,0.061487603
1966-11-30 23:59:59,1684.0466342005006,477.8814305016011,1966,11,1967,2,0.059504132
1966-12-31 23:59:59,2003.1567596710643,566.9999999999993,1966,12,1967,3,0.061487603
1967-01-31 23:59:59,2557.093961400563,566.9999999999999,1967,1,1967,4,0.061487603
1967-02-28 23:59:59,2951.0,566.9999999999999,1967,2,1967,5,0.05553719
1967-03-31 23:59:59,2846.9999999999995,755.9999999999997,1967,3,1967,6,0.061487603
1967-04-30 23:59:59,3238.4436559671967,899.9999999999999,1967,4,1967,7,0.059504132
1967-05-31 23:59:59,3538.0000000000005,967.0000000000001,1967,5,1967,8,0.061487603
1967-06-30 23:59:59,3538.0,967.0000000000002,1967,6,1967,9,0.059504132
1967-07-31 23:59:59,3537.9999999999995,941.9999999999999,1967,7,1967,10,0.061487603
1967-08-31 23:59:59,3499.15241593026,791.9999999999999,1967,8,1967,11,0.061487603
1967-09-30 23:59:59,3349.972081261885,752.0,1967,9,1967,12,0.059504132
1967-10-31 23:59:59,3161.9999999999995,712.0000000000002,1967,10,1968,1,0.061487603
1967-11-30 23:59:59,3129.662438047937,567.0000000000002,1967,11,1968,2,0.059504132
1967-12-31 23:59:59,3140.999999999999,547.4861046512397,1967,12,1968,3,0.061487603
1968-01-31 23:59:59,2921.9999999999995,567.0000000000001,1968,1,1968,4,0.061487603
1968-02-29 23:59:59,2961.9999999999995,567.0000000000003,1968,2,1968,5,0.057520661
1968-03-31 23:59:59,3036.0,680.2778767841658,1968,3,1968,6,0.061487603
1968-04-30 23:59:59,3303.5684859099006,757.2533854693162,1968,4,1968,7,0.059504132
1968-05-31 23:59:59,3344.2660039202715,827.6784673175079,1968,5,1968,8,0.061487603
1968-06-30 23:59:59,3120.4013928487934,798.2992286658332,1968,6,1968,9,0.059504132
1968-07-31 23:59:59,2432.334217566896,554.8166256823763,1968,7,1968,10,0.061487603
1968-08-31 23:59:59,1944.7561434995216,508.4942601532313,1968,8,1968,11,0.061487603
1968-09-30 23:59:59,1926.4956649287162,492.27165229730923,1968,9,1968,12,0.059504132
1968-10-31 23:59:59,1929.5408359011803,471.532182954423,1968,10,1969,1,0.061487603
1968-11-30 23:59:59,1954.3866035590743,500.25307280324256,1968,11,1969,2,0.059504132
1968-12-31 23:59:59,2115.4894698852613,567.0000000000002,1968,12,1969,3,0.061487603
1969-01-31 23:59:59,2788.0,566.9999999999998,1969,1,1969,4,0.061487603
1969-02-28 23:59:59,2787.9999999999995,566.9999999999999,1969,2,1969,5,0.05553719
1969-03-31 23:59:59,3027.0,756.0000000000005,1969,3,1969,6,0.061487603
1969-04-30 23:59:59,3470.929201322086,899.9999999999999,1969,4,1969,7,0.059504132
1969-05-31 23:59:59,3537.9999999999986,967.0000000000002,1969,5,1969,8,0.061487603
1969-06-30 23:59:59,3537.9999999999995,967.0000000000005,1969,6,1969,9,0.059504132
1969-07-31 23:59:59,3311.712658930667,933.3624214080738,1969,7,1969,10,0.061487603
1969-08-31 23:59:59,3230.6884838260844,792.0000000000002,1969,8,1969,11,0.061487603
1969-09-30 23:59:59,3149.8374544968246,752.0000000000008,1969,9,1969,12,0.059504132
1969-10-31 23:59:59,3116.632231093381,712.0000000000009,1969,10,1970,1,0.061487603
1969-11-30 23:59:59,3085.8008515136003,567.0000000000001,1969,11,1970,2,0.059504132
1969-12-31 23:59:59,2806.000000000001,567.0000000000001,1969,12,1970,3,0.061487603
1970-01-31 23:59:59,2786.999999999999,566.9999999999975,1970,1,1970,4,0.061487603
1970-02-28 23:59:59,2786.9999999999995,567.0000000000001,1970,2,1970,5,0.05553719
1970-03-31 23:59:59,3162.999999999999,756.0000000000002,1970,3,1970,6,0.061487603
1970-04-30 23:59:59,3377.6823260326296,807.2723391406228,1970,4,1970,7,0.059504132
1970-05-31 23:59:59,3453.376465419447,964.820793451444,1970,5,1970,8,0.061487603
1970-06-30 23:59:59,3288.6318870995137,876.5070792551674,1970,6,1970,9,0.059504132
1970-07-31 23:59:59,2671.176450755178,638.0191276301274,1970,7,1970,10,0.061487603
1970-08-31 23:59:59,2157.7519602509205,525.2591004618768,1970,8,1970,11,0.061487603
1970-09-30 23:59:59,2069.5229814244385,484.9032737870026,1970,9,1970,12,0.059504132
1970-10-31 23:59:59,1877.0723505675364,475.62468657588346,1970,10,1971,1,0.061487603
1970-11-30 23:59:59,2069.772949532862,567.0000000000006,1970,11,1971,2,0.059504132
1970-12-31 23:59:59,2427.3269306164193,566.9999999999997,1970,12,1971,3,0.061487603
1971-01-31 23:59:59,2669.2223168770174,567.0000000000003,1971,1,1971,4,0.061487603
1971-02-28 23:59:59,2875.3525461926583,567.0000000000001,1971,2,1971,5,0.05553719
1971-03-31 23:59:59,3161.9999999999995,756.0000000000002,1971,3,1971,6,0.061487603
1971-04-30 23:59:59,3434.995766785291,900.0000000000002,1971,4,1971,7,0.059504132
1971-05-31 23:59:59,3537.9999999999995,967.0,1971,5,1971,8,0.061487603
1971-06-30 23:59:59,3538.0,967.0,1971,6,1971,9,0.059504132
1971-07-31 23:59:59,3032.7323647169464,909.2673585716385,1971,7,1971,10,0.061487603
1971-08-31 23:59:59,2607.9538904490114,792.0,1971,8,1971,11,0.061487603
1971-09-30 23:59:59,2340.197295405379,752.0000000000008,1971,9,1971,12,0.059504132
1971-10-31 23:59:59,2290.065505654301,712.0000000000002,1971,10,1972,1,0.061487603
1971-11-30 23:59:59,2254.714453193367,566.9999999999998,1971,11,1972,2,0.059504132
1971-12-31 23:59:59,2306.2215995285533,567.0,1971,12,1972,3,0.061487603
1972-01-31 23:59:59,2354.9742660531465,566.9999999999991,1972,1,1972,4,0.061487603
1972-02-29 23:59:59,2523.3962699806257,566.9999999999999,1972,2,1972,5,0.057520661
1972-03-31 23:59:59,2975.560053849955,734.0589868197982,1972,3,1972,6,0.061487603
1972-04-30 23:59:59,3273.388846182725,858.3687021086095,1972,4,1972,7,0.059504132
1972-05-31 23:59:59,3275.0544394264807,967.0000000000003,1972,5,1972,8,0.061487603
1972-06-30 23:59:59,3132.6098024276644,967.0000000000001,1972,6,1972,9,0.059504132
1972-07-31 23:59:59,2477.734257073955,711.7701910695541,1972,7,1972,10,0.061487603
1972-08-31 23:59:59,1956.6054859478427,612.8037103523927,1972,8,1972,11,0.061487603
1972-09-30 23:59:59,1945.7505708746241,591.6281992022665,1972,9,1972,12,0.059504132
1972-10-31 23:59:59,1859.333615053462,606.9433397698989,1972,10,1973,1,0.061487603
1972-11-30 23:59:59,1903.569417646414,567.0000000000001,1972,11,1973,2,0.059504132
1972-12-31 23:59:59,2042.0511357179178,566.9999999999999,1972,12,1973,3,0.061487603
1973-01-31 23:59:59,2547.311702609916,567.0000000000002,1973,1,1973,4,0.061487603
1973-02-28 23:59:59,2788.0,566.9999999999998,1973,2,1973,5,0.05553719
1973-03-31 23:59:59,2951.0,756.0000000000002,1973,3,1973,6,0.061487603
